StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
6332.0,8.6,1.0,3.0,3.0,81.0,3.9,yes,yes,75.0,84.0,placed
7569.0,7.4,1.0,1.0,1.0,70.0,3.5,no,yes,57.0,61.0,notplaced
95.0,7.7,2.0,2.0,2.0,85.0,4.8,nan,nan,74.0,83.0,nan
73.0,8.1,2.0,3.0,2.0,90.0,4.8,yes,yes,80.0,86.0,placed
2906.0,6.8,0.0,1.0,1.0,70.0,3.0,no,no,55.0,60.0,notplaced
2214.0,8.1,0.0,1.0,2.0,81.0,4.1,yes,yes,74.0,66.0,placed
8382.0,7.6,1.0,1.0,1.0,77.0,4.8,no,yes,63.0,68.0,notplaced
6988.0,6.7,1.0,2.0,0.0,80.0,3.5,no,no,59.0,73.0,notplaced
7707.0,8.4,1.0,1.0,2.0,85.0,4.8,yes,yes,75.0,84.0,placed
1589.0,7.7,1.0,1.0,1.0,69.0,4.2,no,no,55.0,63.0,notplaced
75.0,7.4,2.0,1.0,0.0,75.0,4.2,no,yes,65.0,84.0,notplaced
523.0,8.2,1.0,1.0,2.0,83.0,4.4,yes,yes,64.0,80.0,placed
1994.0,7.6,2.0,1.0,0.0,77.0,4.2,no,yes,72.0,68.0,placed
718.0,6.9,1.0,1.0,1.0,74.0,4.4,no,no,86.0,63.0,notplaced
3004.0,8.2,1.0,2.0,1.0,90.0,4.8,yes,no,82.0,63.0,notplaced
4948.0,6.7,1.0,1.0,2.0,89.0,4.3,yes,yes,73.0,67.0,notplaced
6471.0,8.1,2.0,3.0,2.0,86.0,3.8,yes,yes,71.0,84.0,placed
7202.0,6.5,1.0,1.0,0.0,72.0,4.0,no,no,64.0,71.0,notplaced
5275.0,6.8,1.0,2.0,0.0,71.0,4.3,nan,nan,60.0,59.0,nan
8457.0,7.6,1.0,1.0,0.0,77.0,3.7,no,yes,55.0,67.0,placed
2769.0,6.5,0.0,2.0,2.0,77.0,4.6,no,yes,72.0,83.0,notplaced
5238.0,7.7,0.0,1.0,2.0,86.0,4.5,yes,yes,64.0,68.0,notplaced
1321.0,8.7,1.0,3.0,2.0,90.0,4.8,yes,yes,79.0,88.0,notplaced
7039.0,7.5,1.0,2.0,0.0,90.0,4.6,no,yes,65.0,68.0,notplaced
8776.0,8.4,2.0,3.0,2.0,90.0,4.5,yes,yes,69.0,81.0,notplaced
4136.0,7.9,1.0,1.0,2.0,64.0,4.2,no,yes,56.0,68.0,placed
192.0,7.8,2.0,2.0,2.0,80.0,4.6,no,yes,59.0,74.0,placed
2249.0,6.6,0.0,2.0,0.0,64.0,4.2,no,no,55.0,85.0,notplaced
3576.0,8.6,2.0,3.0,2.0,90.0,4.8,yes,yes,71.0,80.0,placed
7121.0,8.2,2.0,3.0,2.0,90.0,4.8,yes,yes,86.0,76.0,placed
3663.0,7.8,0.0,1.0,1.0,79.0,4.7,yes,yes,82.0,75.0,placed
9258.0,6.5,1.0,2.0,1.0,72.0,3.5,no,no,57.0,65.0,notplaced
2321.0,7.6,1.0,2.0,0.0,79.0,4.1,no,yes,71.0,62.0,notplaced
6242.0,8.2,1.0,1.0,1.0,73.0,3.9,nan,nan,59.0,71.0,nan
1128.0,6.5,1.0,1.0,0.0,68.0,4.5,no,no,59.0,64.0,notplaced
8896.0,7.6,1.0,1.0,0.0,74.0,4.3,no,no,58.0,71.0,notplaced
4768.0,7.8,1.0,3.0,2.0,82.0,4.8,nan,nan,78.0,77.0,nan
2871.0,6.5,1.0,1.0,0.0,78.0,4.5,nan,nan,55.0,77.0,nan
478.0,7.5,2.0,3.0,2.0,90.0,4.7,yes,yes,80.0,83.0,placed
2839.0,7.9,1.0,2.0,1.0,86.0,4.8,nan,nan,70.0,60.0,nan
8112.0,8.3,2.0,3.0,2.0,90.0,4.8,yes,yes,87.0,81.0,placed
712.0,6.5,1.0,2.0,1.0,70.0,3.8,no,no,61.0,70.0,notplaced
7051.0,8.0,2.0,2.0,0.0,84.0,4.7,yes,yes,64.0,88.0,placed
9615.0,8.3,1.0,3.0,0.0,90.0,4.8,yes,yes,83.0,82.0,placed
732.0,7.9,2.0,3.0,2.0,90.0,4.8,yes,yes,82.0,84.0,placed
1713.0,6.9,0.0,1.0,0.0,73.0,4.2,no,no,55.0,59.0,notplaced
7404.0,7.5,2.0,3.0,0.0,81.0,4.8,yes,yes,80.0,80.0,placed
941.0,8.2,1.0,3.0,2.0,90.0,4.6,yes,yes,86.0,85.0,placed
8344.0,6.5,1.0,2.0,2.0,81.0,3.6,yes,yes,89.0,80.0,placed
4464.0,7.2,1.0,1.0,1.0,72.0,4.0,no,yes,55.0,69.0,placed
2045.0,7.8,0.0,2.0,0.0,89.0,3.9,yes,yes,70.0,74.0,notplaced
9439.0,8.5,2.0,1.0,2.0,86.0,4.4,yes,yes,71.0,84.0,placed
4364.0,8.5,2.0,3.0,2.0,90.0,4.7,yes,yes,78.0,84.0,placed
8350.0,7.9,0.0,1.0,0.0,79.0,4.4,nan,nan,55.0,85.0,nan
4689.0,7.4,1.0,3.0,0.0,87.0,4.8,yes,yes,72.0,85.0,placed
2957.0,8.6,1.0,3.0,2.0,82.0,4.8,yes,yes,85.0,86.0,placed
2240.0,7.4,1.0,2.0,1.0,64.0,3.5,no,no,62.0,69.0,notplaced
7436.0,7.7,1.0,2.0,1.0,70.0,4.8,nan,nan,74.0,85.0,nan
6472.0,8.1,0.0,2.0,1.0,79.0,4.3,no,yes,58.0,78.0,notplaced
4457.0,8.3,0.0,3.0,2.0,90.0,4.3,yes,yes,63.0,88.0,placed
679.0,8.0,2.0,3.0,2.0,83.0,4.8,yes,yes,75.0,84.0,placed
1239.0,8.4,1.0,3.0,2.0,87.0,4.8,no,yes,77.0,84.0,placed
6857.0,7.8,2.0,1.0,1.0,77.0,4.2,no,no,55.0,67.0,notplaced
2489.0,7.7,1.0,3.0,0.0,86.0,4.1,yes,yes,77.0,58.0,notplaced
5862.0,7.5,1.0,1.0,1.0,78.0,4.4,no,yes,55.0,69.0,notplaced
6229.0,7.7,2.0,3.0,0.0,73.0,4.6,yes,no,79.0,57.0,notplaced
9198.0,8.1,1.0,2.0,2.0,85.0,4.4,no,yes,72.0,84.0,notplaced
8718.0,7.3,0.0,1.0,0.0,72.0,4.3,no,no,55.0,68.0,notplaced
4102.0,7.4,1.0,3.0,0.0,81.0,4.6,yes,yes,80.0,71.0,notplaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,no,no,-71.0,-73.0,notplaced
9555.0,8.2,0.0,2.0,2.0,88.0,3.3,yes,yes,74.0,68.0,placed
3143.0,8.7,2.0,3.0,2.0,90.0,4.8,yes,yes,90.0,80.0,placed
6082.0,8.4,1.0,3.0,2.0,78.0,4.1,yes,yes,75.0,83.0,placed
7100.0,8.3,1.0,3.0,0.0,88.0,4.8,yes,yes,73.0,85.0,placed
9825.0,6.6,1.0,1.0,1.0,74.0,3.6,no,no,59.0,78.0,notplaced
6884.0,8.3,2.0,3.0,3.0,88.0,4.8,yes,yes,78.0,84.0,placed
5408.0,6.8,0.0,1.0,0.0,71.0,3.3,no,no,57.0,59.0,placed
1217.0,7.6,2.0,2.0,0.0,89.0,3.8,yes,no,81.0,65.0,notplaced
9594.0,6.7,0.0,2.0,0.0,73.0,4.5,no,yes,60.0,58.0,notplaced
4450.0,8.2,1.0,3.0,2.0,79.0,4.8,nan,nan,71.0,82.0,nan
9949.0,7.8,1.0,1.0,1.0,78.0,3.7,no,yes,60.0,67.0,notplaced
8368.0,7.6,0.0,1.0,1.0,72.0,4.4,no,yes,69.0,76.0,notplaced
1966.0,6.8,0.0,1.0,0.0,70.0,3.3,no,no,55.0,70.0,notplaced
8243.0,7.5,1.0,3.0,2.0,72.0,4.5,yes,yes,65.0,86.0,notplaced
2720.0,8.2,0.0,3.0,2.0,78.0,4.8,yes,no,61.0,71.0,placed
5069.0,8.1,2.0,3.0,0.0,90.0,4.6,yes,yes,80.0,81.0,placed
3122.0,6.6,0.0,1.0,2.0,79.0,4.2,yes,no,69.0,84.0,placed
1059.0,7.5,1.0,1.0,0.0,77.0,3.9,no,yes,55.0,69.0,notplaced
170.0,8.0,2.0,3.0,3.0,76.0,4.1,yes,yes,78.0,61.0,notplaced
9138.0,7.8,2.0,3.0,0.0,83.0,4.4,yes,no,85.0,83.0,notplaced
198.0,8.5,2.0,3.0,0.0,86.0,4.2,yes,yes,60.0,85.0,placed
7950.0,8.3,1.0,3.0,1.0,90.0,4.5,yes,yes,88.0,77.0,placed
3429.0,8.4,1.0,3.0,2.0,83.0,4.8,yes,yes,65.0,71.0,placed
4817.0,8.3,1.0,3.0,1.0,89.0,4.8,yes,yes,79.0,84.0,placed
3887.0,6.5,0.0,3.0,1.0,79.0,4.3,yes,yes,58.0,82.0,notplaced
235.0,7.5,2.0,3.0,0.0,88.0,4.6,yes,yes,79.0,83.0,notplaced
6683.0,8.4,1.0,3.0,2.0,82.0,4.6,yes,yes,59.0,85.0,notplaced
2655.0,8.5,1.0,3.0,3.0,88.0,4.4,yes,yes,75.0,83.0,placed
6532.0,7.5,1.0,2.0,0.0,64.0,3.4,no,yes,55.0,68.0,notplaced
8681.0,7.6,1.0,1.0,1.0,79.0,4.1,nan,nan,55.0,68.0,nan
2426.0,8.0,2.0,3.0,2.0,89.0,4.1,yes,yes,75.0,85.0,placed
3646.0,7.9,2.0,3.0,0.0,81.0,4.6,yes,yes,82.0,79.0,notplaced
8423.0,8.3,0.0,1.0,0.0,90.0,4.1,nan,nan,63.0,66.0,nan
6517.0,7.9,1.0,3.0,2.0,88.0,4.6,yes,yes,84.0,85.0,placed
6348.0,7.7,1.0,1.0,0.0,85.0,3.9,no,no,57.0,59.0,placed
3959.0,7.8,1.0,1.0,2.0,85.0,3.8,no,yes,60.0,67.0,notplaced
9861.0,8.3,2.0,2.0,1.0,80.0,4.8,yes,yes,79.0,84.0,placed
3464.0,7.0,1.0,2.0,0.0,89.0,4.1,yes,no,70.0,68.0,notplaced
3301.0,6.5,0.0,1.0,1.0,74.0,4.1,no,no,55.0,64.0,notplaced
686.0,8.7,0.0,1.0,2.0,82.0,4.5,yes,yes,73.0,86.0,placed
286.0,7.9,1.0,1.0,0.0,77.0,4.7,yes,yes,64.0,60.0,notplaced
2730.0,7.6,0.0,2.0,0.0,79.0,4.6,no,yes,76.0,72.0,notplaced
1752.0,7.2,0.0,1.0,1.0,79.0,4.1,nan,nan,83.0,67.0,nan
4282.0,6.6,1.0,1.0,0.0,72.0,4.2,no,no,55.0,61.0,notplaced
9856.0,8.5,1.0,2.0,1.0,80.0,4.0,yes,yes,75.0,67.0,notplaced
6888.0,7.7,1.0,1.0,1.0,69.0,4.5,no,yes,55.0,60.0,notplaced
6562.0,6.5,1.0,1.0,2.0,74.0,4.7,yes,yes,66.0,67.0,notplaced
6344.0,7.5,1.0,2.0,0.0,66.0,3.8,no,no,64.0,67.0,notplaced
32.0,7.4,1.0,2.0,1.0,76.0,4.7,no,yes,66.0,69.0,notplaced
9376.0,7.7,1.0,1.0,1.0,74.0,3.7,no,yes,57.0,74.0,notplaced
3034.0,7.4,1.0,1.0,1.0,79.0,4.0,yes,no,55.0,70.0,placed
7901.0,7.6,1.0,2.0,1.0,67.0,3.9,no,no,55.0,65.0,notplaced
5398.0,7.5,1.0,1.0,1.0,69.0,3.6,no,yes,55.0,71.0,notplaced
4090.0,7.4,1.0,2.0,1.0,71.0,4.8,yes,yes,55.0,58.0,notplaced
9823.0,7.5,1.0,1.0,0.0,75.0,4.3,no,yes,56.0,66.0,notplaced
2105.0,7.5,0.0,1.0,1.0,79.0,4.4,no,yes,76.0,71.0,notplaced
2513.0,6.8,1.0,1.0,1.0,78.0,4.1,yes,no,78.0,86.0,notplaced
5060.0,7.7,1.0,1.0,0.0,71.0,4.3,no,yes,55.0,66.0,notplaced
3256.0,8.8,2.0,3.0,2.0,90.0,4.8,yes,yes,84.0,83.0,placed
6811.0,8.0,2.0,3.0,0.0,84.0,4.1,nan,nan,83.0,66.0,nan
230.0,7.9,2.0,3.0,2.0,90.0,4.8,yes,yes,83.0,88.0,placed
6191.0,7.5,1.0,2.0,0.0,80.0,4.3,no,no,76.0,71.0,notplaced
1822.0,8.4,2.0,3.0,2.0,89.0,4.4,yes,yes,75.0,88.0,placed
4516.0,7.7,1.0,1.0,1.0,67.0,3.9,no,no,55.0,66.0,notplaced
1870.0,8.7,2.0,3.0,2.0,90.0,4.6,yes,yes,75.0,86.0,placed
5040.0,7.5,1.0,3.0,1.0,83.0,4.4,yes,yes,77.0,87.0,placed
4326.0,6.9,1.0,1.0,1.0,73.0,3.6,no,no,71.0,57.0,notplaced
7761.0,8.0,1.0,3.0,0.0,86.0,4.2,yes,yes,73.0,88.0,placed
6422.0,7.4,1.0,1.0,0.0,83.0,4.4,no,yes,55.0,71.0,notplaced
5809.0,8.1,2.0,3.0,2.0,90.0,4.8,yes,yes,90.0,83.0,placed
6836.0,8.0,2.0,3.0,2.0,90.0,4.8,nan,nan,85.0,83.0,nan
8909.0,8.6,1.0,3.0,2.0,87.0,4.8,yes,yes,82.0,88.0,placed
9994.0,6.6,1.0,1.0,1.0,71.0,4.5,no,yes,55.0,73.0,notplaced
4714.0,8.4,0.0,3.0,0.0,87.0,4.6,yes,yes,57.0,71.0,placed
9953.0,8.1,2.0,3.0,2.0,90.0,4.8,yes,yes,74.0,86.0,placed
4865.0,6.5,1.0,3.0,2.0,84.0,4.6,no,yes,55.0,71.0,placed
9132.0,7.6,2.0,3.0,0.0,76.0,4.8,yes,yes,71.0,85.0,notplaced
8186.0,8.4,0.0,3.0,2.0,88.0,4.3,yes,yes,84.0,84.0,placed
8481.0,8.2,1.0,3.0,2.0,90.0,4.6,nan,nan,83.0,74.0,nan
8351.0,6.6,0.0,1.0,0.0,71.0,4.3,no,yes,56.0,64.0,notplaced
580.0,7.5,1.0,2.0,0.0,60.0,4.0,no,yes,56.0,71.0,notplaced
814.0,7.9,1.0,1.0,1.0,86.0,4.3,no,yes,55.0,70.0,notplaced
4532.0,6.6,1.0,1.0,0.0,77.0,3.9,no,no,55.0,70.0,notplaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,nan,nan,-71.0,-73.0,nan
4135.0,7.2,1.0,1.0,1.0,66.0,3.5,no,no,55.0,74.0,notplaced
6526.0,6.7,0.0,3.0,1.0,88.0,4.1,yes,no,60.0,84.0,notplaced
9383.0,8.3,2.0,3.0,0.0,87.0,4.8,yes,yes,59.0,84.0,placed
3647.0,8.5,2.0,3.0,1.0,70.0,3.9,yes,yes,60.0,71.0,notplaced
5477.0,6.6,1.0,1.0,2.0,76.0,4.0,yes,yes,71.0,85.0,notplaced
1115.0,8.0,1.0,3.0,2.0,89.0,4.8,yes,yes,70.0,81.0,notplaced
1382.0,8.7,1.0,2.0,2.0,90.0,4.8,yes,yes,73.0,87.0,placed
3744.0,7.4,1.0,1.0,0.0,84.0,4.1,no,no,55.0,70.0,notplaced
2379.0,8.6,2.0,3.0,2.0,90.0,4.8,yes,yes,65.0,82.0,placed
8121.0,8.0,1.0,3.0,1.0,89.0,4.8,yes,no,72.0,81.0,placed
3874.0,7.7,1.0,1.0,2.0,86.0,4.2,yes,yes,58.0,80.0,notplaced
4488.0,7.6,1.0,1.0,0.0,88.0,4.2,yes,yes,55.0,57.0,placed
8039.0,8.4,0.0,1.0,2.0,74.0,4.2,yes,yes,55.0,68.0,notplaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,yes,no,-71.0,-73.0,notplaced
1616.0,8.6,2.0,3.0,3.0,87.0,4.8,no,yes,73.0,85.0,placed
8833.0,8.3,2.0,3.0,2.0,90.0,4.8,yes,yes,62.0,84.0,notplaced
9342.0,6.5,1.0,1.0,2.0,68.0,3.8,yes,no,61.0,70.0,notplaced
2947.0,7.9,1.0,3.0,2.0,88.0,4.5,yes,no,90.0,69.0,placed
7030.0,8.3,1.0,1.0,0.0,69.0,4.8,yes,no,83.0,67.0,placed
4606.0,7.6,1.0,2.0,0.0,73.0,4.2,yes,yes,58.0,72.0,notplaced
8901.0,8.3,2.0,3.0,2.0,88.0,4.8,yes,yes,83.0,86.0,placed
2450.0,8.6,2.0,3.0,2.0,90.0,4.8,yes,yes,82.0,87.0,placed
9729.0,6.5,1.0,1.0,2.0,81.0,3.8,no,no,61.0,63.0,notplaced
9587.0,6.7,0.0,3.0,0.0,90.0,4.3,yes,yes,79.0,65.0,placed
3123.0,7.6,1.0,2.0,0.0,80.0,3.8,yes,yes,55.0,66.0,notplaced
9443.0,8.0,2.0,3.0,2.0,90.0,4.8,yes,yes,71.0,87.0,placed
4078.0,7.8,1.0,1.0,1.0,77.0,4.0,no,yes,62.0,63.0,notplaced
3563.0,7.2,0.0,1.0,0.0,66.0,3.3,no,no,55.0,67.0,notplaced
9751.0,7.5,1.0,1.0,0.0,69.0,3.9,no,yes,55.0,72.0,notplaced
857.0,6.5,1.0,2.0,0.0,79.0,4.6,yes,no,71.0,75.0,placed
4650.0,7.8,1.0,2.0,1.0,70.0,4.3,yes,yes,59.0,71.0,placed
2423.0,7.6,1.0,2.0,2.0,74.0,4.2,no,yes,81.0,68.0,notplaced
4524.0,7.4,1.0,3.0,2.0,74.0,4.6,yes,yes,82.0,66.0,notplaced
6111.0,7.6,1.0,1.0,0.0,69.0,3.4,yes,yes,73.0,59.0,notplaced
9718.0,8.7,0.0,1.0,1.0,81.0,4.8,no,no,66.0,65.0,notplaced
9836.0,7.7,0.0,2.0,0.0,71.0,4.8,yes,yes,59.0,69.0,notplaced
5042.0,6.5,2.0,1.0,2.0,79.0,4.4,no,no,55.0,66.0,notplaced
1712.0,7.6,1.0,2.0,1.0,83.0,4.6,nan,nan,86.0,64.0,nan
4779.0,8.2,1.0,2.0,0.0,83.0,4.1,no,yes,58.0,85.0,notplaced
9543.0,8.4,2.0,3.0,2.0,90.0,4.8,yes,yes,79.0,86.0,placed
6529.0,7.5,0.0,2.0,1.0,82.0,4.8,yes,yes,66.0,71.0,placed
3168.0,7.8,0.0,3.0,0.0,81.0,4.2,yes,yes,67.0,66.0,notplaced
4825.0,6.5,1.0,2.0,2.0,88.0,4.7,yes,yes,77.0,69.0,placed
4981.0,8.5,2.0,3.0,2.0,90.0,4.8,yes,yes,82.0,87.0,placed
2138.0,8.0,2.0,2.0,2.0,90.0,4.8,yes,yes,75.0,85.0,placed
9758.0,7.5,0.0,3.0,2.0,90.0,4.8,nan,nan,81.0,66.0,nan
9760.0,7.7,0.0,2.0,1.0,71.0,4.3,yes,yes,60.0,73.0,notplaced
2793.0,8.5,1.0,2.0,0.0,87.0,4.7,no,yes,55.0,70.0,placed
1329.0,7.6,1.0,2.0,1.0,86.0,4.8,yes,yes,55.0,68.0,notplaced
4820.0,8.2,0.0,2.0,1.0,69.0,3.5,no,yes,58.0,64.0,notplaced
4828.0,8.3,2.0,2.0,1.0,64.0,4.0,no,yes,55.0,65.0,placed
872.0,7.5,1.0,1.0,0.0,74.0,4.2,no,no,62.0,68.0,notplaced
6792.0,6.7,0.0,1.0,0.0,63.0,3.4,no,no,69.0,69.0,notplaced
8098.0,8.2,1.0,3.0,0.0,86.0,4.7,yes,yes,81.0,88.0,placed
9863.0,7.8,2.0,3.0,0.0,86.0,4.8,yes,no,74.0,82.0,placed
3799.0,6.5,0.0,2.0,0.0,78.0,4.3,yes,yes,73.0,71.0,placed
6766.0,7.1,2.0,3.0,2.0,88.0,4.7,yes,yes,76.0,86.0,placed
5020.0,8.1,2.0,2.0,2.0,85.0,4.5,no,yes,71.0,83.0,notplaced
4059.0,7.2,0.0,1.0,0.0,73.0,4.1,no,yes,55.0,69.0,placed
1203.0,7.5,1.0,1.0,1.0,77.0,4.5,yes,yes,72.0,86.0,placed
1430.0,7.5,1.0,3.0,0.0,82.0,4.7,yes,yes,72.0,88.0,notplaced
3227.0,8.2,2.0,1.0,2.0,74.0,3.9,no,no,79.0,64.0,notplaced
9843.0,7.7,2.0,3.0,2.0,87.0,4.8,yes,yes,57.0,83.0,notplaced
3945.0,7.7,1.0,1.0,2.0,79.0,4.1,yes,no,61.0,84.0,notplaced
6085.0,7.4,1.0,2.0,0.0,76.0,4.0,nan,nan,78.0,74.0,nan
7371.0,6.5,1.0,1.0,0.0,86.0,4.2,yes,yes,65.0,65.0,notplaced
7874.0,7.9,1.0,2.0,2.0,87.0,3.6,yes,no,80.0,88.0,placed
3837.0,7.5,0.0,2.0,0.0,76.0,4.2,yes,yes,55.0,73.0,notplaced
8234.0,8.3,1.0,2.0,1.0,80.0,4.3,yes,yes,71.0,84.0,placed
2808.0,7.7,1.0,2.0,1.0,81.0,4.8,yes,yes,81.0,82.0,placed
8190.0,7.9,1.0,3.0,1.0,90.0,4.8,yes,yes,77.0,85.0,placed
8973.0,7.8,1.0,3.0,2.0,90.0,4.8,yes,yes,75.0,86.0,placed
4122.0,7.5,1.0,1.0,0.0,77.0,4.8,no,yes,55.0,58.0,placed
9358.0,7.4,1.0,1.0,0.0,67.0,4.2,no,yes,61.0,74.0,placed
2673.0,6.7,1.0,2.0,0.0,90.0,4.7,yes,yes,55.0,82.0,placed
1679.0,8.4,0.0,2.0,0.0,86.0,4.6,yes,yes,77.0,80.0,notplaced
3547.0,7.7,1.0,1.0,1.0,66.0,4.1,no,yes,58.0,61.0,notplaced
8265.0,8.3,1.0,3.0,2.0,76.0,4.5,yes,yes,76.0,65.0,placed
7945.0,8.1,2.0,3.0,2.0,90.0,4.8,yes,yes,84.0,87.0,placed
9165.0,8.2,1.0,3.0,0.0,84.0,4.1,yes,yes,77.0,67.0,placed
1120.0,8.4,2.0,2.0,2.0,87.0,4.7,yes,yes,56.0,85.0,notplaced
9961.0,8.3,1.0,1.0,0.0,70.0,4.1,no,yes,69.0,76.0,notplaced
2790.0,7.5,1.0,1.0,1.0,77.0,3.8,no,yes,63.0,65.0,notplaced
9473.0,7.9,1.0,3.0,0.0,82.0,4.4,yes,yes,76.0,83.0,placed
7906.0,8.2,1.0,3.0,2.0,83.0,4.4,yes,yes,77.0,85.0,placed
6072.0,7.5,0.0,2.0,0.0,68.0,4.1,yes,yes,69.0,58.0,notplaced
8795.0,6.5,0.0,2.0,0.0,85.0,4.8,no,no,89.0,67.0,placed
5038.0,7.8,1.0,2.0,1.0,81.0,3.7,no,yes,55.0,83.0,notplaced
8700.0,7.8,2.0,2.0,1.0,84.0,4.0,no,yes,86.0,73.0,notplaced
2754.0,6.5,1.0,1.0,0.0,70.0,4.2,no,yes,63.0,72.0,notplaced
4604.0,8.1,1.0,2.0,0.0,68.0,4.7,no,yes,67.0,87.0,placed
7333.0,8.0,0.0,3.0,2.0,90.0,4.1,yes,yes,59.0,86.0,notplaced
2870.0,8.0,2.0,3.0,0.0,90.0,4.3,no,yes,83.0,83.0,placed
8939.0,8.3,1.0,3.0,1.0,85.0,4.3,yes,yes,65.0,82.0,notplaced
6196.0,7.7,1.0,2.0,1.0,68.0,4.5,no,yes,56.0,63.0,notplaced
6182.0,6.5,0.0,2.0,2.0,66.0,4.0,yes,yes,61.0,65.0,notplaced
843.0,6.5,1.0,1.0,0.0,70.0,4.8,yes,yes,79.0,62.0,placed
7790.0,7.9,2.0,1.0,1.0,70.0,4.7,no,no,61.0,63.0,notplaced
4921.0,7.3,1.0,2.0,1.0,67.0,4.6,no,no,59.0,80.0,notplaced
1795.0,7.4,1.0,2.0,1.0,76.0,4.3,no,yes,77.0,71.0,notplaced
9792.0,8.5,1.0,3.0,0.0,70.0,3.7,yes,yes,71.0,82.0,notplaced
945.0,7.2,0.0,2.0,2.0,90.0,4.8,yes,yes,82.0,75.0,placed
8841.0,6.5,0.0,1.0,1.0,81.0,4.1,no,no,71.0,69.0,notplaced
4914.0,7.5,0.0,3.0,2.0,78.0,4.2,yes,yes,81.0,86.0,notplaced
3899.0,7.0,0.0,1.0,1.0,81.0,4.6,yes,yes,77.0,87.0,placed
4391.0,8.2,1.0,3.0,2.0,85.0,4.6,yes,yes,76.0,85.0,notplaced
2898.0,7.6,1.0,1.0,1.0,75.0,4.1,no,no,55.0,70.0,notplaced
6207.0,8.4,0.0,3.0,2.0,86.0,4.8,nan,nan,75.0,86.0,nan
9842.0,8.0,0.0,3.0,1.0,78.0,4.5,yes,yes,81.0,78.0,notplaced
319.0,7.6,1.0,1.0,1.0,88.0,4.5,yes,yes,83.0,86.0,placed
9227.0,7.8,1.0,1.0,1.0,84.0,3.9,yes,yes,73.0,76.0,notplaced
4998.0,8.5,1.0,1.0,2.0,75.0,4.8,no,yes,75.0,62.0,placed
6086.0,8.4,0.0,3.0,2.0,77.0,4.6,yes,no,63.0,79.0,placed
9921.0,7.3,1.0,3.0,2.0,75.0,4.2,yes,yes,72.0,84.0,notplaced
4241.0,7.5,1.0,1.0,0.0,71.0,4.3,no,no,57.0,78.0,placed
4393.0,6.8,1.0,1.0,0.0,67.0,4.1,yes,no,61.0,71.0,notplaced
8578.0,6.5,1.0,2.0,1.0,72.0,4.5,no,no,60.0,69.0,notplaced
4455.0,8.2,2.0,3.0,2.0,90.0,4.5,yes,yes,74.0,81.0,placed
7079.0,8.5,2.0,2.0,1.0,87.0,4.4,yes,yes,81.0,82.0,placed
6712.0,7.8,1.0,1.0,1.0,72.0,4.2,no,yes,58.0,68.0,notplaced
7113.0,8.4,1.0,1.0,0.0,80.0,4.6,no,yes,71.0,72.0,placed
7814.0,7.7,2.0,3.0,0.0,90.0,4.6,yes,no,55.0,80.0,notplaced
91.0,7.6,1.0,1.0,0.0,80.0,4.5,yes,yes,66.0,67.0,notplaced
180.0,7.4,1.0,1.0,0.0,60.0,3.4,no,no,58.0,62.0,notplaced
4618.0,8.8,2.0,2.0,2.0,77.0,3.9,yes,no,87.0,81.0,notplaced
8302.0,7.5,0.0,1.0,0.0,72.0,4.5,yes,yes,55.0,70.0,notplaced
3104.0,7.9,2.0,1.0,1.0,80.0,4.7,yes,yes,85.0,84.0,placed
2068.0,7.9,0.0,3.0,1.0,77.0,4.7,yes,no,81.0,63.0,notplaced
1309.0,8.2,2.0,2.0,0.0,85.0,4.1,no,yes,84.0,84.0,placed
600.0,7.6,1.0,2.0,1.0,85.0,4.6,no,no,90.0,79.0,notplaced
4294.0,8.2,2.0,3.0,2.0,90.0,4.8,yes,yes,88.0,80.0,placed
5005.0,8.6,1.0,2.0,1.0,73.0,4.7,yes,yes,76.0,66.0,notplaced
2680.0,7.2,1.0,1.0,1.0,66.0,3.8,yes,no,67.0,67.0,notplaced
6761.0,8.3,2.0,3.0,2.0,90.0,4.8,yes,yes,68.0,82.0,placed
5608.0,8.4,1.0,3.0,0.0,89.0,4.8,yes,yes,79.0,84.0,placed
6903.0,7.2,1.0,2.0,0.0,79.0,4.1,no,yes,55.0,64.0,notplaced
2904.0,7.8,1.0,1.0,1.0,82.0,3.9,no,yes,74.0,73.0,notplaced
8717.0,7.1,0.0,1.0,0.0,70.0,4.4,no,no,77.0,67.0,notplaced
9996.0,7.5,1.0,1.0,2.0,72.0,3.9,yes,no,85.0,66.0,notplaced
7653.0,7.3,0.0,1.0,1.0,70.0,3.9,no,no,55.0,71.0,notplaced
2849.0,8.4,2.0,3.0,1.0,80.0,4.6,nan,nan,75.0,79.0,nan
4690.0,7.9,1.0,1.0,0.0,83.0,4.8,yes,yes,89.0,85.0,placed
3469.0,7.4,1.0,1.0,1.0,67.0,3.3,no,no,55.0,63.0,notplaced
2762.0,8.0,0.0,3.0,2.0,87.0,4.5,yes,yes,83.0,81.0,placed
5707.0,8.1,1.0,3.0,2.0,89.0,4.6,yes,yes,75.0,80.0,placed
