StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
7047.0,6.5,1.0,1.0,1.0,61.0,4.2,No,Yes,64.0,69.0,NotPlaced
1802.0,7.4,0.0,2.0,0.0,76.0,3.8,No,Yes,66.0,70.0,NotPlaced
4772.0,6.6,0.0,1.0,0.0,63.0,4.2,No,No,61.0,70.0,NotPlaced
8630.0,6.5,2.0,3.0,2.0,80.0,4.0,Yes,Yes,72.0,86.0,Placed
9400.0,8.1,2.0,3.0,1.0,79.0,4.4,Yes,Yes,79.0,73.0,Placed
988.0,8.2,2.0,1.0,1.0,69.0,4.5,Yes,No,83.0,79.0,NotPlaced
3540.0,8.6,2.0,3.0,0.0,71.0,4.2,Yes,Yes,79.0,86.0,Placed
1979.0,7.3,1.0,1.0,1.0,70.0,3.8,No,No,56.0,71.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,,,-71.0,-73.0,
1248.0,7.7,1.0,3.0,2.0,90.0,4.8,Yes,Yes,79.0,88.0,Placed
6980.0,8.5,1.0,3.0,2.0,81.0,4.2,No,Yes,55.0,86.0,NotPlaced
1692.0,7.7,1.0,2.0,0.0,70.0,3.6,No,Yes,55.0,62.0,NotPlaced
8697.0,6.8,2.0,1.0,0.0,77.0,4.0,No,No,60.0,77.0,NotPlaced
9356.0,6.5,1.0,2.0,0.0,75.0,4.0,,,58.0,71.0,
1478.0,7.4,1.0,2.0,0.0,76.0,4.2,Yes,Yes,75.0,65.0,NotPlaced
4837.0,6.6,2.0,2.0,0.0,75.0,4.4,No,No,80.0,62.0,NotPlaced
8754.0,8.6,2.0,3.0,2.0,82.0,4.4,Yes,Yes,64.0,83.0,Placed
2987.0,7.4,1.0,1.0,0.0,77.0,4.2,No,Yes,55.0,70.0,NotPlaced
6227.0,6.6,1.0,1.0,2.0,72.0,4.8,No,No,65.0,66.0,NotPlaced
1138.0,8.7,2.0,3.0,0.0,86.0,4.8,Yes,Yes,70.0,80.0,Placed
9607.0,7.3,0.0,3.0,1.0,85.0,4.7,Yes,No,75.0,79.0,NotPlaced
4578.0,6.5,1.0,1.0,0.0,68.0,4.3,Yes,No,60.0,66.0,NotPlaced
3174.0,8.1,2.0,3.0,3.0,85.0,4.8,Yes,No,57.0,82.0,NotPlaced
3243.0,7.1,1.0,2.0,0.0,89.0,4.7,No,No,78.0,69.0,NotPlaced
225.0,8.3,1.0,3.0,2.0,78.0,3.9,Yes,Yes,60.0,61.0,Placed
5217.0,7.8,0.0,1.0,1.0,85.0,4.3,No,No,70.0,80.0,Placed
3525.0,8.2,1.0,2.0,2.0,77.0,4.4,Yes,Yes,75.0,81.0,Placed
6087.0,8.1,2.0,3.0,2.0,90.0,4.8,Yes,Yes,89.0,85.0,Placed
,,,,,,,Yes,No,,,NotPlaced
,,,,,,,Yes,Yes,,,NotPlaced
999.0,7.4,1.0,2.0,0.0,78.0,4.6,No,No,78.0,65.0,NotPlaced
6710.0,8.1,2.0,1.0,2.0,80.0,4.2,Yes,No,75.0,80.0,Placed
402.0,7.1,1.0,3.0,0.0,81.0,4.4,Yes,Yes,78.0,72.0,NotPlaced
9079.0,7.3,1.0,1.0,1.0,80.0,3.8,No,No,71.0,71.0,NotPlaced
4694.0,8.2,2.0,3.0,2.0,86.0,4.5,Yes,Yes,87.0,63.0,Placed
7458.0,8.2,2.0,3.0,2.0,88.0,4.3,Yes,No,70.0,88.0,Placed
1938.0,7.6,2.0,2.0,1.0,90.0,4.7,YES ,YES ,70.0,70.0,NOTPLACED 
4839.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,78.0,85.0,Placed
3129.0,6.9,0.0,2.0,0.0,63.0,4.3,No,No,69.0,68.0,NotPlaced
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,No,No,700.0,730.0,NotPlaced
3684.0,8.1,0.0,3.0,0.0,86.0,4.3,Yes,No,67.0,57.0,NotPlaced
6134.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,73.0,85.0,Placed
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,Yes,-71.0,-73.0,Placed
4510.0,8.1,1.0,1.0,0.0,79.0,4.4,Yes,Yes,73.0,88.0,NotPlaced
4477.0,6.7,2.0,2.0,0.0,65.0,4.7,No,No,66.0,62.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,No,Yes,-71.0,-73.0,NotPlaced
442.0,8.3,2.0,3.0,2.0,90.0,4.8,Yes,Yes,74.0,83.0,Placed
2955.0,7.9,1.0,2.0,0.0,66.0,4.5,No,Yes,60.0,63.0,NotPlaced
1042.0,7.9,1.0,2.0,2.0,88.0,4.8,Yes,Yes,70.0,84.0,Placed
2037.0,7.7,1.0,1.0,1.0,82.0,4.6,Yes,Yes,66.0,82.0,NotPlaced
6195.0,8.1,2.0,3.0,2.0,90.0,4.5,Yes,Yes,80.0,85.0,Placed
5192.0,7.4,1.0,1.0,0.0,67.0,4.1,No,Yes,60.0,73.0,NotPlaced
5559.0,7.8,0.0,2.0,1.0,79.0,4.7,No,Yes,56.0,72.0,NotPlaced
2873.0,8.3,2.0,3.0,2.0,90.0,4.8,Yes,Yes,74.0,88.0,Placed
1494.0,7.6,2.0,3.0,3.0,72.0,4.0,Yes,No,74.0,77.0,NotPlaced
4699.0,7.5,1.0,1.0,0.0,71.0,3.7,Yes,Yes,69.0,84.0,NotPlaced
5203.0,7.7,0.0,1.0,0.0,74.0,3.8,No,No,63.0,70.0,NotPlaced
7400.0,7.8,1.0,3.0,2.0,78.0,4.8,Yes,No,84.0,66.0,NotPlaced
5431.0,8.1,0.0,3.0,1.0,80.0,4.6,Yes,Yes,80.0,81.0,Placed
2182.0,8.3,2.0,3.0,2.0,90.0,4.7,Yes,No,83.0,80.0,Placed
3489.0,7.6,1.0,3.0,2.0,83.0,4.5,Yes,Yes,68.0,73.0,NotPlaced
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,Yes,Yes,700.0,730.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,Yes,-71.0,-73.0,NotPlaced
3411.0,8.3,1.0,2.0,1.0,71.0,4.0,Yes,Yes,55.0,61.0,NotPlaced
7345.0,8.3,2.0,3.0,2.0,90.0,4.8,YES ,YES ,84.0,88.0,PLACED 
2807.0,6.7,1.0,1.0,0.0,74.0,3.9,Yes,Yes,74.0,66.0,NotPlaced
8478.0,7.2,0.0,2.0,0.0,82.0,4.8,NO ,YES ,55.0,66.0,NOTPLACED 
7159.0,7.4,0.0,1.0,0.0,71.0,3.7,No,No,55.0,64.0,NotPlaced
4731.0,6.7,1.0,1.0,1.0,75.0,3.8,No,No,65.0,71.0,NotPlaced
666.0,8.1,2.0,3.0,2.0,90.0,4.8,Yes,Yes,79.0,83.0,Placed
8016.0,8.3,2.0,3.0,2.0,90.0,4.8,Yes,No,75.0,80.0,Placed
7979.0,8.4,2.0,2.0,0.0,90.0,4.5,Yes,Yes,76.0,85.0,NotPlaced
2617.0,7.4,2.0,1.0,2.0,90.0,4.7,Yes,Yes,81.0,88.0,NotPlaced
2890.0,8.1,1.0,3.0,2.0,78.0,4.7,Yes,Yes,75.0,88.0,NotPlaced
271.0,8.4,1.0,2.0,0.0,79.0,3.8,No,Yes,60.0,64.0,NotPlaced
4671.0,8.1,1.0,3.0,2.0,90.0,4.3,Yes,Yes,73.0,86.0,Placed
7803.0,8.5,2.0,3.0,2.0,85.0,4.7,Yes,Yes,78.0,68.0,Placed
9396.0,7.5,1.0,1.0,1.0,70.0,3.8,No,No,55.0,63.0,NotPlaced
162.0,7.9,1.0,2.0,1.0,81.0,4.0,Yes,Yes,60.0,71.0,NotPlaced
8115.0,6.5,0.0,1.0,0.0,73.0,3.7,No,No,57.0,67.0,NotPlaced
2397.0,8.8,2.0,1.0,2.0,83.0,4.8,Yes,Yes,84.0,87.0,Placed
3847.0,8.2,1.0,3.0,1.0,79.0,4.4,No,Yes,77.0,81.0,NotPlaced
5333.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,76.0,86.0,Placed
9533.0,6.9,1.0,1.0,1.0,65.0,3.0,No,No,61.0,63.0,NotPlaced
,,,,,,,Yes,Yes,,,NotPlaced
4373.0,8.4,1.0,3.0,2.0,89.0,4.2,No,No,56.0,63.0,NotPlaced
2819.0,7.5,1.0,1.0,1.0,79.0,3.2,No,Yes,61.0,65.0,NotPlaced
3961.0,7.5,1.0,2.0,1.0,82.0,4.5,Yes,No,71.0,72.0,NotPlaced
6728.0,6.5,1.0,2.0,0.0,78.0,3.8,No,No,56.0,85.0,NotPlaced
8203.0,6.5,1.0,2.0,0.0,67.0,3.9,No,No,55.0,67.0,NotPlaced
4315.0,6.6,1.0,1.0,1.0,60.0,3.9,No,No,61.0,73.0,NotPlaced
1158.0,6.8,1.0,1.0,0.0,76.0,4.5,No,No,55.0,65.0,Placed
5399.0,8.2,2.0,3.0,2.0,90.0,4.6,Yes,Yes,83.0,83.0,Placed
357.0,8.9,2.0,3.0,2.0,89.0,4.6,Yes,Yes,71.0,83.0,Placed
3508.0,8.7,2.0,3.0,3.0,90.0,4.6,Yes,Yes,77.0,87.0,Placed
5975.0,7.6,0.0,2.0,1.0,68.0,4.3,Yes,Yes,62.0,74.0,NotPlaced
5039.0,8.4,0.0,3.0,2.0,84.0,4.5,Yes,No,85.0,84.0,Placed
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,Yes,Yes,700.0,730.0,Placed
8688.0,6.8,1.0,2.0,2.0,70.0,3.8,No,Yes,55.0,67.0,NotPlaced
8946.0,7.3,1.0,2.0,1.0,68.0,4.6,No,Yes,65.0,70.0,NotPlaced
3617.0,8.0,2.0,1.0,2.0,89.0,4.8,Yes,No,85.0,88.0,NotPlaced
6212.0,8.7,2.0,3.0,2.0,90.0,4.8,Yes,Yes,88.0,84.0,Placed
4108.0,7.4,1.0,1.0,0.0,71.0,3.3,No,No,55.0,66.0,NotPlaced
5345.0,8.5,1.0,3.0,0.0,86.0,4.5,Yes,No,79.0,78.0,Placed
7149.0,8.3,0.0,3.0,2.0,90.0,4.8,Yes,Yes,85.0,85.0,Placed
3984.0,7.5,1.0,2.0,2.0,83.0,3.1,No,No,58.0,74.0,NotPlaced
1481.0,7.5,0.0,2.0,0.0,78.0,3.5,No,Yes,83.0,60.0,NotPlaced
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,No,No,700.0,730.0,Placed
6567.0,8.3,2.0,3.0,2.0,84.0,4.5,Yes,No,73.0,84.0,Placed
9725.0,7.7,1.0,1.0,0.0,72.0,4.1,,,61.0,68.0,
7491.0,8.4,1.0,1.0,2.0,81.0,4.6,Yes,Yes,70.0,70.0,Placed
9092.0,6.5,0.0,1.0,1.0,80.0,3.2,NO ,NO ,71.0,60.0,NOTPLACED 
2519.0,6.8,0.0,1.0,1.0,62.0,3.5,No,No,55.0,63.0,NotPlaced
3290.0,7.4,1.0,1.0,1.0,66.0,4.2,,,56.0,62.0,
6936.0,6.5,1.0,1.0,0.0,80.0,4.4,Yes,Yes,55.0,66.0,NotPlaced
983.0,6.8,1.0,2.0,0.0,79.0,3.4,No,Yes,76.0,63.0,NotPlaced
6789.0,8.2,1.0,3.0,2.0,88.0,4.8,Yes,Yes,77.0,80.0,NotPlaced
9969.0,8.2,1.0,2.0,2.0,82.0,4.3,Yes,Yes,59.0,72.0,NotPlaced
1710.0,8.1,2.0,3.0,2.0,90.0,4.7,Yes,Yes,66.0,85.0,Placed
7462.0,8.1,0.0,3.0,2.0,90.0,4.8,Yes,Yes,79.0,86.0,Placed
3915.0,8.3,1.0,2.0,2.0,88.0,4.6,,,85.0,88.0,
2315.0,8.7,1.0,2.0,1.0,90.0,4.6,No,No,74.0,68.0,NotPlaced
2675.0,8.1,1.0,1.0,1.0,78.0,4.3,No,Yes,58.0,63.0,NotPlaced
7148.0,8.1,0.0,2.0,0.0,82.0,4.2,Yes,No,68.0,75.0,Placed
1322.0,7.9,2.0,3.0,2.0,80.0,4.6,YES ,NO ,77.0,69.0,NOTPLACED 
7138.0,6.6,0.0,1.0,2.0,81.0,4.0,No,Yes,64.0,71.0,NotPlaced
3047.0,7.6,0.0,1.0,0.0,71.0,4.0,No,Yes,58.0,66.0,NotPlaced
220.0,7.9,2.0,2.0,2.0,88.0,4.8,Yes,Yes,81.0,85.0,Placed
8648.0,8.0,1.0,2.0,2.0,83.0,4.3,Yes,Yes,72.0,88.0,NotPlaced
6034.0,7.5,2.0,3.0,2.0,90.0,4.1,No,Yes,63.0,83.0,Placed
1293.0,8.0,0.0,3.0,2.0,90.0,4.8,Yes,Yes,81.0,83.0,Placed
3382.0,8.5,2.0,3.0,2.0,85.0,4.4,Yes,Yes,74.0,83.0,NotPlaced
9809.0,7.8,1.0,2.0,0.0,75.0,4.1,No,No,76.0,66.0,NotPlaced
7821.0,8.3,2.0,3.0,0.0,85.0,4.8,Yes,Yes,75.0,83.0,Placed
1029.0,8.3,1.0,1.0,0.0,80.0,4.4,No,No,71.0,62.0,NotPlaced
9301.0,7.5,1.0,2.0,0.0,87.0,3.9,No,No,55.0,63.0,NotPlaced
4585.0,7.1,1.0,2.0,0.0,87.0,4.2,Yes,Yes,69.0,72.0,Placed
852.0,6.6,0.0,2.0,1.0,70.0,3.2,No,Yes,62.0,58.0,NotPlaced
1925.0,7.4,1.0,1.0,1.0,78.0,4.3,No,Yes,55.0,66.0,NotPlaced
6139.0,7.3,1.0,1.0,1.0,60.0,4.6,NO ,YES ,55.0,61.0,NOTPLACED 
6828.0,8.4,1.0,1.0,0.0,72.0,4.6,Yes,Yes,77.0,60.0,Placed
7273.0,6.5,1.0,3.0,0.0,82.0,4.7,Yes,Yes,55.0,82.0,Placed
3990.0,6.5,1.0,1.0,1.0,72.0,3.5,No,No,57.0,66.0,NotPlaced
9106.0,8.0,2.0,3.0,2.0,90.0,4.8,Yes,Yes,77.0,86.0,Placed
7713.0,8.4,1.0,3.0,2.0,77.0,4.5,Yes,Yes,75.0,72.0,NotPlaced
1626.0,6.6,1.0,1.0,1.0,69.0,4.3,No,No,58.0,61.0,NotPlaced
4554.0,7.8,1.0,1.0,0.0,85.0,4.0,Yes,Yes,59.0,75.0,NotPlaced
3329.0,6.5,1.0,2.0,1.0,88.0,4.5,Yes,Yes,72.0,87.0,Placed
3817.0,7.8,0.0,2.0,0.0,86.0,3.5,No,Yes,72.0,85.0,NotPlaced
7772.0,7.9,2.0,1.0,0.0,75.0,3.4,Yes,Yes,55.0,63.0,NotPlaced
1289.0,7.8,2.0,3.0,0.0,83.0,4.6,Yes,Yes,79.0,69.0,Placed
1427.0,7.0,1.0,2.0,1.0,77.0,4.3,Yes,Yes,69.0,61.0,Placed
5930.0,6.6,1.0,1.0,0.0,78.0,4.3,NO ,YES ,83.0,70.0,NOTPLACED 
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,Yes,No,700.0,730.0,NotPlaced
7117.0,7.8,2.0,1.0,1.0,78.0,4.1,Yes,Yes,62.0,61.0,Placed
1765.0,8.3,2.0,3.0,2.0,90.0,4.5,YES ,YES ,74.0,88.0,PLACED 
,,,,,,,Yes,Yes,,,Placed
6846.0,8.3,1.0,3.0,2.0,88.0,4.8,YES ,YES ,77.0,68.0,PLACED 
5997.0,7.5,1.0,2.0,0.0,79.0,4.2,No,Yes,55.0,71.0,NotPlaced
6466.0,8.1,1.0,3.0,0.0,72.0,4.0,Yes,Yes,72.0,65.0,Placed
79.0,8.2,1.0,3.0,0.0,83.0,4.8,Yes,Yes,71.0,84.0,Placed
689.0,8.3,1.0,2.0,1.0,73.0,3.9,No,Yes,61.0,79.0,NotPlaced
3163.0,8.1,1.0,1.0,0.0,68.0,4.4,No,No,58.0,86.0,Placed
3559.0,6.9,1.0,2.0,0.0,79.0,4.2,,,77.0,63.0,
3305.0,7.5,1.0,1.0,0.0,75.0,3.7,NO ,NO ,57.0,66.0,NOTPLACED 
3063.0,6.5,1.0,1.0,0.0,70.0,4.1,Yes,Yes,58.0,58.0,NotPlaced
5636.0,6.6,0.0,2.0,0.0,64.0,3.3,NO ,YES ,57.0,65.0,NOTPLACED 
1004.0,8.1,0.0,1.0,0.0,85.0,4.5,Yes,Yes,79.0,82.0,Placed
3388.0,8.3,2.0,3.0,2.0,84.0,4.8,Yes,Yes,77.0,82.0,Placed
5822.0,8.5,2.0,3.0,2.0,90.0,4.7,Yes,Yes,86.0,80.0,Placed
2504.0,7.8,2.0,3.0,2.0,84.0,4.7,Yes,Yes,81.0,86.0,Placed
4020.0,7.6,0.0,1.0,0.0,71.0,3.7,No,Yes,55.0,73.0,NotPlaced
3145.0,7.6,1.0,3.0,0.0,81.0,4.7,Yes,Yes,79.0,82.0,Placed
6794.0,8.3,1.0,3.0,0.0,75.0,4.6,Yes,Yes,76.0,70.0,Placed
6018.0,7.4,1.0,2.0,0.0,76.0,4.4,,,55.0,73.0,
,,,,,,,Yes,Yes,,,Placed
9379.0,7.5,1.0,1.0,1.0,65.0,3.9,No,Yes,55.0,72.0,NotPlaced
3408.0,7.9,1.0,3.0,2.0,90.0,4.7,Yes,Yes,83.0,82.0,Placed
7409.0,6.8,1.0,1.0,0.0,82.0,4.6,No,Yes,58.0,75.0,Placed
9127.0,7.9,1.0,2.0,1.0,86.0,3.8,Yes,Yes,73.0,87.0,NotPlaced
6129.0,7.6,1.0,1.0,0.0,71.0,4.0,YES ,YES ,69.0,88.0,NOTPLACED 
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,No,Yes,-71.0,-73.0,NotPlaced
8245.0,8.4,1.0,3.0,2.0,84.0,4.8,Yes,Yes,81.0,84.0,NotPlaced
545.0,8.3,1.0,2.0,2.0,85.0,4.6,Yes,Yes,72.0,88.0,Placed
529.0,8.1,1.0,3.0,0.0,88.0,4.3,No,No,72.0,85.0,NotPlaced
4438.0,8.1,0.0,1.0,1.0,70.0,3.7,NO ,YES ,57.0,69.0,NOTPLACED 
2605.0,7.9,2.0,3.0,2.0,90.0,4.7,,,75.0,74.0,
,,,,,,,Yes,Yes,,,Placed
5475.0,7.5,1.0,3.0,0.0,90.0,4.3,Yes,Yes,78.0,83.0,Placed
4507.0,8.0,1.0,3.0,3.0,90.0,4.7,Yes,Yes,68.0,85.0,Placed
9451.0,8.6,2.0,3.0,2.0,90.0,4.8,Yes,Yes,80.0,82.0,Placed
6292.0,6.5,1.0,1.0,0.0,86.0,3.9,No,Yes,55.0,65.0,NotPlaced
5542.0,6.5,1.0,1.0,0.0,79.0,4.0,Yes,Yes,79.0,74.0,NotPlaced
6341.0,8.5,1.0,3.0,2.0,88.0,4.6,Yes,Yes,84.0,86.0,Placed
1668.0,8.0,0.0,3.0,0.0,89.0,4.4,,,79.0,85.0,
1624.0,7.4,1.0,3.0,3.0,84.0,4.6,Yes,Yes,84.0,76.0,Placed
3286.0,7.2,1.0,1.0,2.0,74.0,4.7,No,No,55.0,78.0,NotPlaced
6844.0,7.6,2.0,1.0,2.0,79.0,4.5,Yes,Yes,80.0,80.0,Placed
9288.0,8.0,2.0,3.0,2.0,90.0,4.8,Yes,Yes,75.0,88.0,Placed
7346.0,7.7,1.0,1.0,0.0,82.0,3.8,Yes,Yes,82.0,87.0,Placed
9254.0,6.8,1.0,1.0,0.0,79.0,4.3,,,55.0,63.0,
8588.0,8.1,1.0,2.0,0.0,89.0,4.7,YES ,YES ,75.0,85.0,PLACED 
354.0,7.4,1.0,2.0,0.0,72.0,4.3,No,Yes,55.0,62.0,NotPlaced
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,No,No,-71.0,-73.0,NotPlaced
9878.0,7.5,2.0,3.0,2.0,87.0,4.7,Yes,Yes,86.0,83.0,Placed
10000.0,8.4,0.0,1.0,1.0,66.0,3.8,No,No,62.0,66.0,NotPlaced
7621.0,7.6,0.0,2.0,0.0,84.0,4.0,Yes,Yes,70.0,86.0,Placed
1271.0,8.2,0.0,1.0,2.0,86.0,4.4,Yes,No,79.0,72.0,Placed
8621.0,8.5,2.0,3.0,2.0,90.0,4.8,Yes,Yes,81.0,82.0,Placed
,,,,,,,Yes,Yes,,,NotPlaced
3556.0,6.6,1.0,1.0,1.0,80.0,4.4,No,Yes,77.0,68.0,NotPlaced
,,,,,,,Yes,Yes,,,Placed
425.0,7.9,0.0,1.0,0.0,85.0,4.5,Yes,No,76.0,81.0,NotPlaced
,,,,,,,No,No,,,NotPlaced
9274.0,8.5,2.0,2.0,2.0,90.0,4.4,Yes,Yes,70.0,84.0,Placed
6230.0,7.0,1.0,3.0,0.0,74.0,4.6,Yes,Yes,77.0,67.0,NotPlaced
8392.0,6.7,2.0,3.0,0.0,85.0,4.4,Yes,Yes,84.0,83.0,Placed
8032.0,6.9,0.0,1.0,1.0,65.0,4.1,Yes,Yes,70.0,61.0,Placed
9630.0,6.7,1.0,1.0,0.0,81.0,4.8,NO ,NO ,59.0,67.0,NOTPLACED 
3295.0,8.1,2.0,3.0,2.0,82.0,4.3,No,Yes,55.0,66.0,NotPlaced
6934.0,7.6,1.0,1.0,0.0,76.0,3.9,No,Yes,57.0,68.0,Placed
5214.0,6.5,0.0,2.0,1.0,65.0,4.4,No,No,60.0,69.0,NotPlaced
3784.0,7.9,0.0,2.0,1.0,70.0,3.9,No,No,59.0,68.0,NotPlaced
9488.0,6.9,1.0,1.0,1.0,68.0,4.4,,,55.0,65.0,
403.0,6.9,0.0,1.0,1.0,76.0,3.8,No,No,61.0,67.0,NotPlaced
2380.0,8.5,1.0,1.0,2.0,72.0,4.0,Yes,Yes,80.0,82.0,Placed
317.0,7.5,1.0,2.0,1.0,85.0,4.1,No,Yes,71.0,84.0,NotPlaced
106.0,8.5,2.0,3.0,2.0,90.0,4.8,Yes,Yes,72.0,87.0,Placed
7661.0,6.5,1.0,1.0,0.0,66.0,3.9,No,No,55.0,73.0,NotPlaced
5947.0,7.8,0.0,1.0,1.0,84.0,4.3,YES ,NO ,67.0,80.0,NOTPLACED 
50025.0,77.0,10.0,20.0,10.0,800.0,44.0,NO ,YES ,700.0,730.0,NOTPLACED 
7236.0,8.3,2.0,2.0,2.0,85.0,4.8,Yes,Yes,76.0,88.0,Placed
7107.0,8.4,1.0,3.0,2.0,90.0,4.8,Yes,Yes,72.0,87.0,Placed
2622.0,7.5,1.0,1.0,1.0,69.0,3.7,No,No,55.0,63.0,NotPlaced
3446.0,8.3,2.0,3.0,2.0,89.0,4.7,Yes,Yes,84.0,82.0,Placed
9366.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,79.0,88.0,Placed
5390.0,8.3,1.0,3.0,1.0,67.0,3.7,Yes,Yes,66.0,68.0,NotPlaced
4183.0,8.2,1.0,3.0,2.0,90.0,4.7,,,83.0,80.0,
5335.0,8.6,2.0,3.0,3.0,78.0,4.7,Yes,Yes,75.0,83.0,Placed
6812.0,8.2,0.0,3.0,2.0,90.0,4.7,,,76.0,88.0,
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,Yes,-71.0,-73.0,Placed
4226.0,7.1,2.0,3.0,0.0,79.0,4.8,Yes,Yes,70.0,88.0,Placed
8970.0,7.9,1.0,2.0,1.0,81.0,4.8,No,Yes,74.0,65.0,NotPlaced
4260.0,8.0,2.0,3.0,2.0,84.0,4.7,Yes,Yes,70.0,85.0,Placed
5119.0,7.4,2.0,1.0,0.0,78.0,3.6,No,No,55.0,70.0,NotPlaced
8191.0,7.6,1.0,2.0,0.0,67.0,4.2,NO ,YES ,74.0,75.0,NOTPLACED 
2335.0,7.6,1.0,3.0,2.0,90.0,4.3,Yes,Yes,55.0,86.0,Placed
8124.0,7.6,1.0,3.0,0.0,77.0,4.3,Yes,Yes,70.0,83.0,NotPlaced
5297.0,8.2,0.0,3.0,2.0,84.0,4.0,Yes,Yes,80.0,86.0,Placed
8801.0,8.2,1.0,1.0,1.0,78.0,4.0,No,Yes,56.0,70.0,NotPlaced
2029.0,8.2,2.0,3.0,2.0,89.0,4.8,Yes,Yes,74.0,87.0,Placed
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,No,No,-71.0,-73.0,NotPlaced
6603.0,8.2,2.0,3.0,2.0,90.0,4.8,Yes,Yes,72.0,82.0,Placed
1190.0,8.0,1.0,3.0,2.0,86.0,4.6,,,87.0,81.0,
9020.0,7.6,1.0,1.0,1.0,73.0,3.9,No,No,65.0,70.0,NotPlaced
6327.0,8.0,0.0,0.0,1.0,85.0,4.8,Yes,Yes,67.0,83.0,NotPlaced
,,,,,,,Yes,Yes,,,NotPlaced
8576.0,8.2,1.0,3.0,2.0,73.0,4.5,Yes,Yes,82.0,64.0,Placed
1081.0,8.8,1.0,1.0,2.0,87.0,4.4,Yes,Yes,78.0,81.0,Placed
5288.0,7.9,0.0,3.0,0.0,90.0,4.4,YES ,NO ,75.0,86.0,PLACED 
3297.0,8.3,1.0,3.0,2.0,85.0,4.2,Yes,Yes,73.0,83.0,Placed
859.0,8.6,2.0,3.0,2.0,90.0,4.8,YES ,YES ,79.0,82.0,PLACED 
7615.0,8.4,2.0,3.0,2.0,90.0,4.8,Yes,Yes,80.0,80.0,Placed
181.0,8.4,0.0,1.0,2.0,88.0,4.8,,,74.0,82.0,
2427.0,6.5,0.0,1.0,1.0,84.0,3.6,No,No,61.0,63.0,NotPlaced
970.0,6.8,1.0,1.0,1.0,78.0,4.1,No,No,73.0,72.0,NotPlaced
,,,,,,,No,No,,,Placed
53.0,8.1,2.0,3.0,2.0,90.0,4.7,Yes,Yes,82.0,82.0,Placed
216.0,7.4,0.0,1.0,1.0,70.0,4.2,No,No,61.0,70.0,NotPlaced
7953.0,8.5,2.0,3.0,0.0,89.0,4.5,Yes,Yes,81.0,80.0,Placed
-5177.0,-7.7,-1.0,-2.0,-1.0,-80.0,-4.4,Yes,Yes,-71.0,-73.0,Placed
7807.0,6.5,1.0,1.0,1.0,65.0,3.0,No,No,61.0,79.0,NotPlaced
3875.0,7.4,1.0,1.0,0.0,78.0,4.4,No,No,69.0,62.0,NotPlaced
6202.0,6.7,0.0,1.0,1.0,64.0,4.4,No,Yes,57.0,70.0,NotPlaced
3482.0,7.8,0.0,2.0,0.0,78.0,4.8,Yes,Yes,75.0,86.0,Placed
6350.0,7.6,1.0,1.0,1.0,82.0,4.0,Yes,Yes,59.0,67.0,NotPlaced
1955.0,6.5,0.0,2.0,1.0,77.0,4.1,Yes,No,55.0,68.0,NotPlaced
440.0,6.5,0.0,1.0,0.0,67.0,4.3,Yes,No,81.0,63.0,Placed
9888.0,8.2,0.0,2.0,2.0,79.0,4.5,YES ,YES ,55.0,86.0,NOTPLACED 
7514.0,8.5,0.0,3.0,2.0,88.0,4.5,Yes,Yes,85.0,88.0,Placed
6220.0,7.8,0.0,3.0,0.0,70.0,4.6,Yes,Yes,70.0,66.0,Placed
3772.0,7.5,0.0,1.0,1.0,80.0,4.1,No,Yes,64.0,65.0,NotPlaced
51.0,6.5,0.0,2.0,1.0,77.0,4.8,No,Yes,56.0,65.0,NotPlaced
6103.0,7.4,0.0,3.0,2.0,75.0,4.8,Yes,Yes,76.0,72.0,NotPlaced
2086.0,7.9,0.0,3.0,2.0,89.0,4.5,No,No,63.0,59.0,Placed
9480.0,8.2,2.0,3.0,0.0,76.0,3.9,Yes,Yes,75.0,66.0,NotPlaced
5245.0,8.6,1.0,1.0,0.0,69.0,4.7,No,Yes,58.0,72.0,NotPlaced
,,,,,,,No,Yes,,,NotPlaced
2838.0,7.3,1.0,1.0,0.0,70.0,3.9,No,No,61.0,64.0,NotPlaced
